,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month,url,lat,long
0,53710007,255 BRANDON MILL CIR,5/29/20,317900,1984,3289,255%20Brandon%20Mill%20Cir%20Fayette%20County%20GA,053710007-5/29/2020-317900.0,96.65551839,2020,2020,5,2020-5,https://www.google.com/maps/search/255%20Brandon%20Mill%20Cir%20Fayette%20County%20GA,33.4796342,-84.4679308
1,0722  108,180 SWANSON RD,6/22/20,544900,2019,3351,180%20Swanson%20Rd%20Fayette%20County%20GA,0722  108-6/22/2020-544900.0,162.6081767,2020,2020,6,2020-6,https://www.google.com/maps/search/180%20Swanson%20Rd%20Fayette%20County%20GA,33.486755,-84.554433
2,74530001,637 TULIP POPLAR DR,6/15/20,522955,2020,2405,637%20Tulip%20Poplar%20Dr%20Fayette%20County%20GA,074530001-6/15/2020-522955.0,217.4449064,2020,2020,6,2020-6,https://www.google.com/maps/search/637%20Tulip%20Poplar%20Dr%20Fayette%20County%20GA,33.4364737,-84.6162079
3,73018014,300 ABERCORN SQ,5/15/20,750000,1997,2968,300%20Abercorn%20Sq%20Fayette%20County%20GA,073018014-5/15/2020-750000.0,252.6954178,2020,2020,5,2020-5,https://www.google.com/maps/search/300%20Abercorn%20Sq%20Fayette%20County%20GA,33.4363136,-84.5801833
4,53022045,125 PARKSIDE DR,6/8/20,241000,1995,1969,125%20Parkside%20Dr%20Fayette%20County%20GA,053022045-6/8/2020-241000.0,122.3971559,2020,2020,6,2020-6,https://www.google.com/maps/search/125%20Parkside%20Dr%20Fayette%20County%20GA,33.4665825,-84.455108
5,71730009,1414 PENNFAIR DR,5/21/20,459900,2000,3479,1414%20Pennfair%20Dr%20Fayette%20County%20GA,071730009-5/21/2020-459900.0,132.193159,2020,2020,5,2020-5,https://www.google.com/maps/search/1414%20Pennfair%20Dr%20Fayette%20County%20GA,33.4045358,-84.5518051
6,51717001,100 AMBERTON LN,5/28/20,524668,2020,3968,100%20Amberton%20Ln%20Fayette%20County%20GA,051717001-5/28/2020-524668.0,132.2247984,2020,2020,5,2020-5,https://www.google.com/maps/search/100%20Amberton%20Ln%20Fayette%20County%20GA,33.4302681,-84.4665274
7,73023004,115 COTTAGE GRV,5/29/20,420000,1998,1789,115%20Cottage%20Grv%20Fayette%20County%20GA,073023004-5/29/2020-420000.0,234.7680268,2020,2020,5,2020-5,https://www.google.com/maps/search/115%20Cottage%20Grv%20Fayette%20County%20GA,33.4363507,-84.5872478
8,60827028,1037 PINEHURST DR,6/15/20,278000,1996,1432,1037%20Pinehurst%20Dr%20Fayette%20County%20GA,060827028-6/15/2020-278000.0,194.1340782,2020,2020,6,2020-6,https://www.google.com/maps/search/1037%20Pinehurst%20Dr%20Fayette%20County%20GA,33.3672364,-84.5460664
9,71601014,203 CAMP CRK,6/19/20,487000,1974,2810,203%20Camp%20Crk%20Fayette%20County%20GA,071601014-6/19/2020-487000.0,173.3096085,2020,2020,6,2020-6,https://www.google.com/maps/search/203%20Camp%20Crk%20Fayette%20County%20GA,33.3913991,-84.5456025
10,54406010,195 JOANA DR,6/8/20,220000,1987,1824,195%20Joana%20Dr%20Fayette%20County%20GA,054406010-6/8/2020-220000.0,120.6140351,2020,2020,6,2020-6,https://www.google.com/maps/search/195%20Joana%20Dr%20Fayette%20County%20GA,33.4873987,-84.4628989
11,60821031,300 BELLINGRATH CT,6/15/20,502000,1990,3204,300%20Bellingrath%20Ct%20Fayette%20County%20GA,060821031-6/15/2020-502000.0,156.6791511,2020,2020,6,2020-6,https://www.google.com/maps/search/300%20Bellingrath%20Ct%20Fayette%20County%20GA,33.3711476,-84.5341371
12,73454004,903 FRANKLIN RIDGE DR,6/1/20,553000,2009,3893,903%20Franklin%20Ridge%20Dr%20Fayette%20County%20GA,073454004-6/1/2020-553000.0,142.049833,2020,2020,6,2020-6,https://www.google.com/maps/search/903%20Franklin%20Ridge%20Dr%20Fayette%20County%20GA,33.4115716,-84.6069651
13,52220045,245 REHOBETH WAY,6/19/20,230000,2005,1832,245%20Rehobeth%20Way%20Fayette%20County%20GA,052220045-6/19/2020-230000.0,125.5458515,2020,2020,6,2020-6,https://www.google.com/maps/search/245%20Rehobeth%20Way%20Fayette%20County%20GA,33.452505,-84.4872816
14,73910014,115 GREEN BR,5/29/20,305000,2003,2811,115%20Green%20Br%20Fayette%20County%20GA,073910014-5/29/2020-305000.0,108.5023123,2020,2020,5,2020-5,https://www.google.com/maps/search/115%20Green%20Br%20Fayette%20County%20GA,33.4924517,-84.5943664
15,73207034,32 TWIGGS COR,6/25/20,141500,1972,1118,32%20Twiggs%20Cor%20Fayette%20County%20GA,073207034-6/25/2020-141500.0,126.5652952,2020,2020,6,2020-6,https://www.google.com/maps/search/32%20Twiggs%20Cor%20Fayette%20County%20GA,33.3971696,-84.5881228
16,45111001,765 BIRKDALE DR,5/14/20,519900,1996,3237,765%20Birkdale%20Dr%20Fayette%20County%20GA,045111001-5/14/2020-519900.0,160.6116775,2020,2020,5,2020-5,https://www.google.com/maps/search/765%20Birkdale%20Dr%20Fayette%20County%20GA,33.3842477,-84.497822
17,0902  083,486 LEES LAKE RD,6/24/20,459000,1995,3001,486%20Lees%20Lake%20Rd%20Fayette%20County%20GA,0902  083-6/24/2020-459000.0,152.949017,2020,2020,6,2020-6,https://www.google.com/maps/search/486%20Lees%20Lake%20Rd%20Fayette%20County%20GA,33.5209982,-84.542245
18,73462009,231 WIDENER WAY,5/12/20,622619,2020,3294,231%20Widener%20Way%20Fayette%20County%20GA,073462009-5/12/2020-622619.0,189.0160899,2020,2020,5,2020-5,https://www.google.com/maps/search/231%20Widener%20Way%20Fayette%20County%20GA,33.417557,-84.6064948
19,53901011,275 DEVILLA TRCE,5/6/20,304500,1974,2948,275%20Devilla%20Trce%20Fayette%20County%20GA,053901011-5/6/2020-304500.0,103.2903664,2020,2020,5,2020-5,https://www.google.com/maps/search/275%20Devilla%20Trce%20Fayette%20County%20GA,33.4732689,-84.4304369
20,0539  035,315 PINE TRAIL RD,5/29/20,196500,1978,1860,315%20Pine%20Trail%20Rd%20Fayette%20County%20GA,0539  035-5/29/2020-196500.0,105.6451613,2020,2020,5,2020-5,https://www.google.com/maps/search/315%20Pine%20Trail%20Rd%20Fayette%20County%20GA,33.4792302,-84.4225812
21,0542  023,232 EASTIN RD,5/5/20,287000,1991,1338,232%20Eastin%20Rd%20Fayette%20County%20GA,0542  023-5/5/2020-287000.0,214.4992526,2020,2020,5,2020-5,https://www.google.com/maps/search/232%20Eastin%20Rd%20Fayette%20County%20GA,33.487412,-84.506219
22,1304  050,377 HIGHWAY 279,5/26/20,215900,1984,2134,377%20Highway%20279%20Fayette%20County%20GA,1304  050-5/26/2020-215900.0,101.1715089,2020,2020,5,2020-5,https://www.google.com/maps/search/377%20Highway%20279%20Fayette%20County%20GA,33.5205807,-84.4451116
23,73462008,229 WIDENER WAY,6/17/20,542945,2020,2720,229%20Widener%20Way%20Fayette%20County%20GA,073462008-6/17/2020-542945.0,199.6121324,2020,2020,6,2020-6,https://www.google.com/maps/search/229%20Widener%20Way%20Fayette%20County%20GA,33.4175012,-84.6067197
24,73525001,201 LAS BRASIS CT,6/24/20,230000,1997,1440,201%20Las%20Brasis%20Ct%20Fayette%20County%20GA,073525001-6/24/2020-230000.0,159.7222222,2020,2020,6,2020-6,https://www.google.com/maps/search/201%20Las%20Brasis%20Ct%20Fayette%20County%20GA,33.4349686,-84.594837
25,60905002,107 KRAFTWOOD PARK,6/25/20,259000,1988,1470,107%20Kraftwood%20Park%20Fayette%20County%20GA,060905002-6/25/2020-259000.0,176.1904762,2020,2020,6,2020-6,https://www.google.com/maps/search/107%20Kraftwood%20Park%20Fayette%20County%20GA,33.3494056,-84.5281373
26,74529013,635 TULIP POPLAR DR,5/11/20,433305,2020,2413,635%20Tulip%20Poplar%20Dr%20Fayette%20County%20GA,074529013-5/11/2020-433305.0,179.5710734,2020,2020,5,2020-5,https://www.google.com/maps/search/635%20Tulip%20Poplar%20Dr%20Fayette%20County%20GA,33.4363556,-84.6160121
27,73026012,110 LARKINS LNDG,5/29/20,570000,1999,2629,110%20Larkins%20Lndg%20Fayette%20County%20GA,073026012-5/29/2020-570000.0,216.8124762,2020,2020,5,2020-5,https://www.google.com/maps/search/110%20Larkins%20Lndg%20Fayette%20County%20GA,33.434775,-84.5851611
28,130201021,541 COVERED BRIDGE TRL,6/24/20,218600,1978,2080,541%20Covered%20Bridge%20Trl%20Fayette%20County%20GA,130201021-6/24/2020-218600.0,105.0961538,2020,2020,6,2020-6,https://www.google.com/maps/search/541%20Covered%20Bridge%20Trl%20Fayette%20County%20GA,33.5334553,-84.4792153
29,54902022,145 CATHARINE LN,6/29/20,210000,1981,1872,145%20Catharine%20Ln%20Fayette%20County%20GA,054902022-6/29/2020-210000.0,112.1794872,2020,2020,6,2020-6,https://www.google.com/maps/search/145%20Catharine%20Ln%20Fayette%20County%20GA,33.5161956,-84.4697458
30,0428  031,1153 ANTIOCH RD,6/19/20,643000,2002,4063,1153%20Antioch%20Rd%20Fayette%20County%20GA,0428  031-6/19/2020-643000.0,158.2574452,2020,2020,6,2020-6,https://www.google.com/maps/search/1153%20Antioch%20Rd%20Fayette%20County%20GA,33.3350778,-84.421298
31,51801021,175 WALDROP WAY,5/18/20,225000,1978,1655,175%20Waldrop%20Way%20Fayette%20County%20GA,051801021-5/18/2020-225000.0,135.9516616,2020,2020,5,2020-5,https://www.google.com/maps/search/175%20Waldrop%20Way%20Fayette%20County%20GA,33.4253019,-84.4326397
32,73209028,313 TWIGGS COR,6/12/20,167000,1972,1152,313%20Twiggs%20Cor%20Fayette%20County%20GA,073209028-6/12/2020-167000.0,144.9652778,2020,2020,6,2020-6,https://www.google.com/maps/search/313%20Twiggs%20Cor%20Fayette%20County%20GA,33.3984231,-84.5869008
33,53115040,210 CARRIAGE CHASE,5/5/20,225000,1990,2004,210%20Carriage%20Chase%20Fayette%20County%20GA,053115040-5/5/2020-225000.0,112.2754491,2020,2020,5,2020-5,https://www.google.com/maps/search/210%20Carriage%20Chase%20Fayette%20County%20GA,33.4579623,-84.4458396
34,51518002,140 FAWN BROOK PASS,6/1/20,300000,2000,2336,140%20Fawn%20Brook%20Pass%20Fayette%20County%20GA,051518002-6/1/2020-300000.0,128.4246575,2020,2020,6,2020-6,https://www.google.com/maps/search/140%20Fawn%20Brook%20Pass%20Fayette%20County%20GA,33.4319766,-84.5084751
35,60819020,310 LEGACY LN,6/19/20,360000,1990,1936,310%20Legacy%20Ln%20Fayette%20County%20GA,060819020-6/19/2020-360000.0,185.9504132,2020,2020,6,2020-6,https://www.google.com/maps/search/310%20Legacy%20Ln%20Fayette%20County%20GA,33.3615716,-84.5305127
36,60711043,135 SUMMER BROOKE,6/25/20,268000,1987,1621,135%20Summer%20Brooke%20Fayette%20County%20GA,060711043-6/25/2020-268000.0,165.3300432,2020,2020,6,2020-6,https://www.google.com/maps/search/135%20Summer%20Brooke%20Fayette%20County%20GA,33.3708681,-84.5471788
37,53518016,165 2ND ST,6/10/20,649900,2019,2020,165%202Nd%20St%20Fayette%20County%20GA,053518016-6/10/2020-649900.0,321.7326733,2020,2020,6,2020-6,https://www.google.com/maps/search/165%202Nd%20St%20Fayette%20County%20GA,33.4667778,-84.5056481
38,60901012,347 SUMMER PL,6/5/20,225000,1987,1398,347%20Summer%20Pl%20Fayette%20County%20GA,060901012-6/5/2020-225000.0,160.944206,2020,2020,6,2020-6,https://www.google.com/maps/search/347%20Summer%20Pl%20Fayette%20County%20GA,33.3481461,-84.5357751
39,60501011,105 STARRS MILL DR,6/23/20,210000,1989,1696,105%20Starrs%20Mill%20Dr%20Fayette%20County%20GA,060501011-6/23/2020-210000.0,123.8207547,2020,2020,6,2020-6,https://www.google.com/maps/search/105%20Starrs%20Mill%20Dr%20Fayette%20County%20GA,33.3197986,-84.5119165
40,53111007,245 BUCKEYE LN,5/8/20,204989,1978,1708,245%20Buckeye%20Ln%20Fayette%20County%20GA,053111007-5/8/2020-204989.0,120.0169789,2020,2020,5,2020-5,https://www.google.com/maps/search/245%20Buckeye%20Ln%20Fayette%20County%20GA,33.458457,-84.4373902
41,51621005,120 KENDALL KNL,5/8/20,370000,1999,2328,120%20Kendall%20Knl%20Fayette%20County%20GA,051621005-5/8/2020-370000.0,158.9347079,2020,2020,5,2020-5,https://www.google.com/maps/search/120%20Kendall%20Knl%20Fayette%20County%20GA,33.4226832,-84.476141
42,74525003,418 COTTONWOOD CIR,5/5/20,581917,2020,2325,418%20Cottonwood%20Cir%20Fayette%20County%20GA,074525003-5/5/2020-581917.0,250.2868817,2020,2020,5,2020-5,https://www.google.com/maps/search/418%20Cottonwood%20Cir%20Fayette%20County%20GA,33.4366585,-84.618457
43,73016007,125 N COVE DR,5/15/20,673000,1997,2681,125%20N%20Cove%20Dr%20Fayette%20County%20GA,073016007-5/15/2020-673000.0,251.0257367,2020,2020,5,2020-5,https://www.google.com/maps/search/125%20N%20Cove%20Dr%20Fayette%20County%20GA,33.4357043,-84.5794326
44,70604007,170 ANNELISE PARK DR,5/12/20,870000,2017,4367,170%20Annelise%20Park%20Dr%20Fayette%20County%20GA,070604007-5/12/2020-870000.0,199.2214335,2020,2020,5,2020-5,https://www.google.com/maps/search/170%20Annelise%20Park%20Dr%20Fayette%20County%20GA,33.4761725,-84.5211949
45,53520027,135 ROYCROFT LN,5/7/20,294480,2020,4817,135%20Roycroft%20Ln%20Fayette%20County%20GA,053520027-5/7/2020-294480.0,61.13348557,2020,2020,5,2020-5,https://www.google.com/maps/search/135%20Roycroft%20Ln%20Fayette%20County%20GA,33.4691458,-84.5049106
46,51612005,100 HIDDEN LAKE DR,5/15/20,275000,1996,2730,100%20Hidden%20Lake%20Dr%20Fayette%20County%20GA,051612005-5/15/2020-275000.0,100.7326007,2020,2020,5,2020-5,https://www.google.com/maps/search/100%20Hidden%20Lake%20Dr%20Fayette%20County%20GA,33.4218005,-84.4739683
47,53511006,150 3RD ST,5/22/20,298148,2017,3213,150%203Rd%20St%20Fayette%20County%20GA,053511006-5/22/2020-298148.0,92.79427326,2020,2020,5,2020-5,https://www.google.com/maps/search/150%203Rd%20St%20Fayette%20County%20GA,33.4676017,-84.5055252
48,73304003,131 PLANTERRA WAY,6/5/20,388000,1994,2280,131%20Planterra%20Way%20Fayette%20County%20GA,073304003-6/5/2020-388000.0,170.1754386,2020,2020,6,2020-6,https://www.google.com/maps/search/131%20Planterra%20Way%20Fayette%20County%20GA,33.3916942,-84.5978845
49,74204016,205 MONTEGO TR,5/15/20,310000,2007,2378,205%20Montego%20Tr%20Fayette%20County%20GA,074204016-5/15/2020-310000.0,130.3616484,2020,2020,5,2020-5,https://www.google.com/maps/search/205%20Montego%20Tr%20Fayette%20County%20GA,33.4864429,-84.6097463
50,0439  081,156 BERNHARD RD,6/3/20,260000,1988,1949,156%20Bernhard%20Rd%20Fayette%20County%20GA,0439  081-6/3/2020-260000.0,133.4017445,2020,2020,6,2020-6,https://www.google.com/maps/search/156%20Bernhard%20Rd%20Fayette%20County%20GA,33.3681332,-84.4733534
51,71712042,306 RAINTREE BND,6/26/20,295000,1978,1908,306%20Raintree%20Bnd%20Fayette%20County%20GA,071712042-6/26/2020-295000.0,154.6121593,2020,2020,6,2020-6,https://www.google.com/maps/search/306%20Raintree%20Bnd%20Fayette%20County%20GA,33.3950706,-84.5596035
52,52208003,200 MONMOUTH DR,6/12/20,148900,1987,1361,200%20Monmouth%20Dr%20Fayette%20County%20GA,052208003-6/12/2020-148900.0,109.4048494,2020,2020,6,2020-6,https://www.google.com/maps/search/200%20Monmouth%20Dr%20Fayette%20County%20GA,33.4521879,-84.4765507
53,74204020,200 MONTEGO TRL,6/5/20,355000,1998,2145,200%20Montego%20Trl%20Fayette%20County%20GA,074204020-6/5/2020-355000.0,165.5011655,2020,2020,6,2020-6,https://www.google.com/maps/search/200%20Montego%20Trl%20Fayette%20County%20GA,33.4858727,-84.610687
54,72305014,140 ROSCOMMON CT,6/22/20,299000,1996,2622,140%20Roscommon%20Ct%20Fayette%20County%20GA,072305014-6/22/2020-299000.0,114.0350877,2020,2020,6,2020-6,https://www.google.com/maps/search/140%20Roscommon%20Ct%20Fayette%20County%20GA,33.4894387,-84.5648428
55,0737  129,681 SENOIA RD,5/19/20,200000,1992,2022,681%20Senoia%20Rd%20Fayette%20County%20GA,0737  129-5/19/2020-200000.0,98.91196835,2020,2020,5,2020-5,https://www.google.com/maps/search/681%20Senoia%20Rd%20Fayette%20County%20GA,33.4613901,-84.5961923
56,0701  039,297 NELMS RD,5/28/20,557000,1985,2706,297%20Nelms%20Rd%20Fayette%20County%20GA,0701  039-5/28/2020-557000.0,205.8388766,2020,2020,5,2020-5,https://www.google.com/maps/search/297%20Nelms%20Rd%20Fayette%20County%20GA,33.399767,-84.5268339
57,60310017,370 WOODCREEK LN,6/26/20,550000,1996,3284,370%20Woodcreek%20Ln%20Fayette%20County%20GA,060310017-6/26/2020-550000.0,167.4786845,2020,2020,6,2020-6,https://www.google.com/maps/search/370%20Woodcreek%20Ln%20Fayette%20County%20GA,33.3506241,-84.5166071
58,73456001,826 RICHMOND CIR,6/11/20,441000,2006,3682,826%20Richmond%20Cir%20Fayette%20County%20GA,073456001-6/11/2020-441000.0,119.7718631,2020,2020,6,2020-6,https://www.google.com/maps/search/826%20Richmond%20Cir%20Fayette%20County%20GA,33.4119029,-84.6035294
59,61406004,106 SWEETWATER OAKS,6/12/20,541000,1990,3449,106%20Sweetwater%20Oaks%20Fayette%20County%20GA,061406004-6/12/2020-541000.0,156.85706,2020,2020,6,2020-6,https://www.google.com/maps/search/106%20Sweetwater%20Oaks%20Fayette%20County%20GA,33.3886324,-84.5714489
60,60507019,115 COUNTRYSIDE DR,6/15/20,205000,1990,1249,115%20Countryside%20Dr%20Fayette%20County%20GA,060507019-6/15/2020-205000.0,164.131305,2020,2020,6,2020-6,https://www.google.com/maps/search/115%20Countryside%20Dr%20Fayette%20County%20GA,33.3144256,-84.514989
61,53902004,235 DEVILLA CT,6/10/20,255000,1979,2205,235%20Devilla%20Ct%20Fayette%20County%20GA,053902004-6/10/2020-255000.0,115.6462585,2020,2020,6,2020-6,https://www.google.com/maps/search/235%20Devilla%20Ct%20Fayette%20County%20GA,33.4704506,-84.4240041
62,71716014,200 HARBOR LOOP,5/7/20,291000,1979,1794,200%20Harbor%20Loop%20Fayette%20County%20GA,071716014-5/7/2020-291000.0,162.2073579,2020,2020,5,2020-5,https://www.google.com/maps/search/200%20Harbor%20Loop%20Fayette%20County%20GA,33.3904931,-84.5653135
63,0542  018,205 EASTIN RD,6/24/20,143000,1969,2335,205%20Eastin%20Rd%20Fayette%20County%20GA,0542  018-6/24/2020-143000.0,61.24197002,2020,2020,6,2020-6,https://www.google.com/maps/search/205%20Eastin%20Rd%20Fayette%20County%20GA,33.4895094,-84.5032626
64,74524011,500 COTTONWOOD CIR,6/8/20,537441,2020,2541,500%20Cottonwood%20Cir%20Fayette%20County%20GA,074524011-6/8/2020-537441.0,211.5076741,2020,2020,6,2020-6,https://www.google.com/maps/search/500%20Cottonwood%20Cir%20Fayette%20County%20GA,33.4351876,-84.618273
65,54306007,315 WHITNEY WAY,5/6/20,180100,1983,1488,315%20Whitney%20Way%20Fayette%20County%20GA,054306007-5/6/2020-180100.0,121.0349462,2020,2020,5,2020-5,https://www.google.com/maps/search/315%20Whitney%20Way%20Fayette%20County%20GA,33.495289,-84.4832463
66,71201006,420 FLAT CRK,6/12/20,368500,1992,2150,420%20Flat%20Crk%20Fayette%20County%20GA,071201006-6/12/2020-368500.0,171.3953488,2020,2020,6,2020-6,https://www.google.com/maps/search/420%20Flat%20Crk%20Fayette%20County%20GA,33.4616517,-84.5324171
67,71918010,144 MAPLE GROVE TER,6/16/20,450000,2004,2770,144%20Maple%20Grove%20Ter%20Fayette%20County%20GA,071918010-6/16/2020-450000.0,162.4548736,2020,2020,6,2020-6,https://www.google.com/maps/search/144%20Maple%20Grove%20Ter%20Fayette%20County%20GA,33.424473,-84.5627853
68,73443020,116 CENTENNIAL DR,6/30/20,480000,2005,3353,116%20Centennial%20Dr%20Fayette%20County%20GA,073443020-6/30/2020-480000.0,143.1553832,2020,2020,6,2020-6,https://www.google.com/maps/search/116%20Centennial%20Dr%20Fayette%20County%20GA,33.4083993,-84.6053291
69,73915001,133 KESWICK MANOR DR,6/30/20,315000,2004,3427,133%20Keswick%20Manor%20Dr%20Fayette%20County%20GA,073915001-6/30/2020-315000.0,91.91712868,2020,2020,6,2020-6,https://www.google.com/maps/search/133%20Keswick%20Manor%20Dr%20Fayette%20County%20GA,33.487634,-84.5909709
70,53513001,195 KELMSCOTT LN,5/28/20,599275,2019,1992,195%20Kelmscott%20Ln%20Fayette%20County%20GA,053513001-5/28/2020-599275.0,300.8408635,2020,2020,5,2020-5,https://www.google.com/maps/search/195%20Kelmscott%20Ln%20Fayette%20County%20GA,33.4672852,-84.5052794
71,0526  031,303 COUNTY LINE RD,6/15/20,61200,1931,1712,303%20County%20Line%20Rd%20Fayette%20County%20GA,0526  031-6/15/2020-61200.0,35.74766355,2020,2020,6,2020-6,https://www.google.com/maps/search/303%20County%20Line%20Rd%20Fayette%20County%20GA,33.444436,-84.4022258
72,51104033,130 ESSEX CIR,6/25/20,360550,1980,2597,130%20Essex%20Cir%20Fayette%20County%20GA,051104033-6/25/2020-360550.0,138.8332692,2020,2020,6,2020-6,https://www.google.com/maps/search/130%20Essex%20Cir%20Fayette%20County%20GA,33.4182242,-84.450556
73,0447  055,1667 HIGHWAY 92 S,5/26/20,385000,1994,2514,1667%20Highway%2092%20S%20Fayette%20County%20GA,0447  055-5/26/2020-385000.0,153.1424025,2020,2020,5,2020-5,https://www.google.com/maps/search/1667%20Highway%2092%20S%20Fayette%20County%20GA,33.3812752,-84.4140248
74,0720  038,158 DOGWOOD TR,6/4/20,499329,1987,2488,158%20Dogwood%20Tr%20Fayette%20County%20GA,0720  038-6/4/2020-499329.0,200.6949357,2020,2020,6,2020-6,https://www.google.com/maps/search/158%20Dogwood%20Tr%20Fayette%20County%20GA,33.451709,-84.554192
75,60909039,118 RUBICON RD,6/25/20,265000,1990,1924,118%20Rubicon%20Rd%20Fayette%20County%20GA,060909039-6/25/2020-265000.0,137.7338877,2020,2020,6,2020-6,https://www.google.com/maps/search/118%20Rubicon%20Rd%20Fayette%20County%20GA,33.3501363,-84.5378022
76,72912028,1402 CRESTON HL,5/22/20,615000,2000,2922,1402%20Creston%20Hl%20Fayette%20County%20GA,072912028-5/22/2020-615000.0,210.4722793,2020,2020,5,2020-5,https://www.google.com/maps/search/1402%20Creston%20Hl%20Fayette%20County%20GA,33.4435871,-84.5709616
77,50409018,120 MARINA CT,5/8/20,326900,1996,2911,120%20Marina%20Ct%20Fayette%20County%20GA,050409018-5/8/2020-326900.0,112.2981793,2020,2020,5,2020-5,https://www.google.com/maps/search/120%20Marina%20Ct%20Fayette%20County%20GA,33.3937849,-84.4451014
78,0550  029,165 THORNTON LN,6/30/20,115000,1972,1762,165%20Thornton%20Ln%20Fayette%20County%20GA,0550  029-6/30/2020-115000.0,65.26674234,2020,2020,6,2020-6,https://www.google.com/maps/search/165%20Thornton%20Ln%20Fayette%20County%20GA,33.5129333,-84.4684953
79,74531012,337 ELKINS PL,6/30/20,361153,2020,2525,337%20Elkins%20Pl%20Fayette%20County%20GA,074531012-6/30/2020-361153.0,143.0308911,2020,2020,6,2020-6,https://www.google.com/maps/search/337%20Elkins%20Pl%20Fayette%20County%20GA,33.4208843,-84.6087042
80,74528009,313 COTTONWOOD CIR,5/6/20,399045,2020,1768,313%20Cottonwood%20Cir%20Fayette%20County%20GA,074528009-5/6/2020-399045.0,225.7041855,2020,2020,5,2020-5,https://www.google.com/maps/search/313%20Cottonwood%20Cir%20Fayette%20County%20GA,33.4373369,-84.6139587
81,130301008,916 HIGHWAY 314,6/22/20,160000,1977,2265,916%20Highway%20314%20Fayette%20County%20GA,130301008-6/22/2020-160000.0,70.6401766,2020,2020,6,2020-6,https://www.google.com/maps/search/916%20Highway%20314%20Fayette%20County%20GA,33.5200423,-84.4494077
82,60827027,1039 PINEHURST DR,6/16/20,285000,1995,1687,1039%20Pinehurst%20Dr%20Fayette%20County%20GA,060827027-6/16/2020-285000.0,168.9389449,2020,2020,6,2020-6,https://www.google.com/maps/search/1039%20Pinehurst%20Dr%20Fayette%20County%20GA,33.3672242,-84.5459003
83,72104030,105 VISTA LN,5/20/20,271500,1990,2189,105%20Vista%20Ln%20Fayette%20County%20GA,072104030-5/20/2020-271500.0,124.0292371,2020,2020,5,2020-5,https://www.google.com/maps/search/105%20Vista%20Ln%20Fayette%20County%20GA,33.4674638,-84.5519279
84,60707015,200 CHARON WAY,5/22/20,276500,1986,2549,200%20Charon%20Way%20Fayette%20County%20GA,060707015-5/22/2020-276500.0,108.4739113,2020,2020,5,2020-5,https://www.google.com/maps/search/200%20Charon%20Way%20Fayette%20County%20GA,33.3848106,-84.5423064
85,52321024,260 CAMFORD STONE PATH,5/22/20,190750,2004,1768,260%20Camford%20Stone%20Path%20Fayette%20County%20GA,052321024-5/22/2020-190750.0,107.8902715,2020,2020,5,2020-5,https://www.google.com/maps/search/260%20Camford%20Stone%20Path%20Fayette%20County%20GA,33.4503307,-84.4615022
86,60901035,209 KENTWOOD DR,6/30/20,277000,1988,1525,209%20Kentwood%20Dr%20Fayette%20County%20GA,060901035-6/30/2020-277000.0,181.6393443,2020,2020,6,2020-6,https://www.google.com/maps/search/209%20Kentwood%20Dr%20Fayette%20County%20GA,33.3493255,-84.5352632
87,0738  016,205 BRENTWOOD RD,6/30/20,149815,1900,1260,205%20Brentwood%20Rd%20Fayette%20County%20GA,0738  016-6/30/2020-149815.0,118.9007937,2020,2020,6,2020-6,https://www.google.com/maps/search/205%20Brentwood%20Rd%20Fayette%20County%20GA,33.480996,-84.602783
88,52206028,140 150 BERRY LN,6/30/20,145000,1984,2115,140%20150%20Berry%20Ln%20Fayette%20County%20GA,052206028-6/30/2020-145000.0,68.55791962,2020,2020,6,2020-6,https://www.google.com/maps/search/140%20150%20Berry%20Ln%20Fayette%20County%20GA,33.4883643,-84.5737035
89,60916061,1131 TWIN BRIDGE LN,6/30/20,435000,2003,3513,1131%20Twin%20Bridge%20Ln%20Fayette%20County%20GA,060916061-6/30/2020-435000.0,123.8257899,2020,2020,6,2020-6,https://www.google.com/maps/search/1131%20Twin%20Bridge%20Ln%20Fayette%20County%20GA,33.3446903,-84.5347104
90,71711049,101 CORNFLOWER CT,6/30/20,290000,1977,2060,101%20Cornflower%20Ct%20Fayette%20County%20GA,071711049-6/30/2020-290000.0,140.776699,2020,2020,6,2020-6,https://www.google.com/maps/search/101%20Cornflower%20Ct%20Fayette%20County%20GA,33.3959036,-84.5591737
91,73428006,555 N FAIRFIELD DR,6/30/20,215000,1995,1269,555%20N%20Fairfield%20Dr%20Fayette%20County%20GA,073428006-6/30/2020-215000.0,169.4247439,2020,2020,6,2020-6,https://www.google.com/maps/search/555%20N%20Fairfield%20Dr%20Fayette%20County%20GA,33.4132308,-84.5988678
92,74624020,104 SOUNDVIEW TRCE,6/30/20,385828,2020,2852,104%20Soundview%20Trce%20Fayette%20County%20GA,074624020-6/30/2020-385828.0,135.28331,2020,2020,6,2020-6,https://www.google.com/maps/search/104%20Soundview%20Trce%20Fayette%20County%20GA,33.4182524,-84.6119548
93,52311011,165 WILLIAMSBURG WAY,6/30/20,120000,1983,990,165%20Williamsburg%20Way%20Fayette%20County%20GA,052311011-6/30/2020-120000.0,121.2121212,2020,2020,6,2020-6,https://www.google.com/maps/search/165%20Williamsburg%20Way%20Fayette%20County%20GA,33.4395928,-84.4519093
